_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,马//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,2,05月20日 18:05,0,咔萨贝塔,female,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,🐎//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,20,05月20日 18:05,0,布吉拉卡呱嘎呀,female,
html_Fri_May_20_000000_CST_2022_18.json,unknown,11,🐎//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,188,05月20日 18:05,10,酒窝小王子_,female,
html_Fri_May_20_000000_CST_2022_18.json,福建,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,86,05月20日 18:05,0,限流冲浪中,female,
html_Fri_May_20_000000_CST_2022_18.json,四川,1,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,125,05月20日 18:05,0,宁北行,female,
html_Fri_May_20_000000_CST_2022_18.json,山东,1,//@养肝少女凌小月 ://@梦游天姥切国广 :保存ppt图片//@阿海就是厉害 :码一下//@Rikki_杰 :上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,0,382,05月20日 18:04,0,夜卜丶Judasynra,male,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,57,05月20日 18:04,0,迹部大爷是我的,male,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,://@梦游天姥切国广:保存ppt图片//@·霂霖·:码//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文,2,517,05月20日 18:04,0,thenameisAlexandra,female,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,码一下//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,2,05月20日 18:04,0,不可定义的隐秘人类,female,
html_Fri_May_20_000000_CST_2022_18.json,浙江,0,码//@养肝少女凌小月://@梦游天姥切国广:保存ppt图片//@阿海就是厉害:码一下//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,0,196,05月20日 18:04,0,芒果西西米噜露,male,
html_Fri_May_20_000000_CST_2022_18.json,四川,0,//@伊拉兔:？非常实用！//@阿海就是厉害: 码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,38,05月20日 18:04,0,具象符号,female,
html_Fri_May_20_000000_CST_2022_18.json,广东,0,//@喻文不喝粥-://梦游天姥切国广:保存ppt图片//霂霖·:码//解灵阳嗑到迷幻:///Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,132,05月20日 18:03,0,麻瓜狗狗,female,
html_Fri_May_20_000000_CST_2022_18.json,四川,0,马🐎//@阿海就是厉害 :码一下//@解灵阳_嗑到迷幻 :///@Rikki_杰 :上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,93,05月20日 18:03,0,拟人标签纸,female,
html_Fri_May_20_000000_CST_2022_18.json,广东,0,🐎//@伊拉兔:？非常实用！//@阿海就是厉害: 码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,30,05月20日 18:02,0,二茂铁在线掉脑袋,female,
html_Fri_May_20_000000_CST_2022_18.json,浙江,1,//@梦游天姥切国广:保存ppt图片//@·霂霖·:码//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,42,548,05月20日 18:01,0,养肝少女凌小月,male,
html_Fri_May_20_000000_CST_2022_18.json,unknown,0,马//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,1234,05月20日 18:00,0,龙脊背速来,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,6,05月20日 18:00,0,你吃屁_-,female,
html_Fri_May_20_000000_CST_2022_19.json,福建,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,34,05月20日 19:58,0,育猫基地,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,1,//@波漓_洗心革面好好赚钱://@亚拉戈高位咸鱼_:/@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,458,05月20日 19:57,0,圉女爰你在干什么,female,
html_Fri_May_20_000000_CST_2022_19.json,河北,2,//@cp还是纸的好:马//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,208,05月20日 19:55,0,楠叶青青Alice,female,
html_Fri_May_20_000000_CST_2022_19.json,重庆,0,感觉很高级//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,143,05月20日 19:54,0,在鸡毛中找到月亮,female,
html_Fri_May_20_000000_CST_2022_19.json,江苏,0,//@MrExcel:Yes，Word同理！//@O-ping:Excel同理？//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,571,05月20日 19:53,0,贺小枚,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,m//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,21,05月20日 19:53,0,废柴挠头,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,😯哇//@余熙的便当又凉了:ppt//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,88,05月20日 19:53,0,山山__而昔,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,马//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,237,05月20日 19:53,0,拒绝倏忽凿七窍的混沌,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,🐴//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,28,05月20日 19:52,0,云窥月光,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,码了//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,2,05月20日 19:51,0,筑个舟当城,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,839,05月20日 19:51,0,Becky_Ro,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,259,05月20日 19:50,0,眼睫毛这个真布星,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,108,05月20日 19:50,0,早点见面拥抱,female,
html_Fri_May_20_000000_CST_2022_19.json,辽宁,0,//@谁曾说:∑(´△//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,170,05月20日 19:49,0,充满希望的樂琪,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,1,//@殳声的梦想乡:转需//@阿海就是厉害 :码一下//@解灵阳_嗑到迷幻 :///@Rikki_杰 :上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,4,1126,05月20日 19:49,0,十二光夜,male,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,44,05月20日 19:49,0,奶茶分我一半_,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@开心胡萝北: //@Ike的羽毛球崽子://@北雁兰因://@阿海就是厉害:码一下.///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,356,05月20日 19:47,0,hortela,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,我🐴//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,2,05月20日 19:47,0,Uruk黑恶势力,female,
html_Fri_May_20_000000_CST_2022_19.json,甘肃,0,m//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,82,05月20日 19:47,0,七个杨桃,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,2,//@Grouker-Ryougi://@北雁兰因://@你声:///@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,1,1326,05月20日 19:45,0,芝香帕妮妮,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,192,05月20日 19:45,0,最酷的就是我啊,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,33,05月20日 19:44,0,月神狄狄,female,
html_Fri_May_20_000000_CST_2022_19.json,福建,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,32,05月20日 19:43,0,停止了一下,female,
html_Fri_May_20_000000_CST_2022_19.json,山东,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,68,05月20日 19:42,0,恰柠檬吖,female,
html_Fri_May_20_000000_CST_2022_19.json,陕西,0,//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,155,05月20日 19:41,0,Memories_茜色约定,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,马//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,14,05月20日 19:41,0,没关系你是我的宇宙,female,
html_Fri_May_20_000000_CST_2022_19.json,河北,0,马//@憋揪我小辫子:马//@不要地鸣:学习//@白发红瞳女人厨://@梦游天姥切国广:保存ppt图片//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,0,258,05月20日 19:40,0,不知名女团ace,male,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,99,05月20日 19:40,0,有冰白熊,male,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,？牛啊//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,96,05月20日 19:40,0,优也uya,female,
html_Fri_May_20_000000_CST_2022_19.json,黑龙江,0,//@脑洞安利:办公软件小技巧//@菟菟菟菟砸:妙啊//@苏打味栗子:🐎//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,247,05月20日 19:39,0,RedamancyKD,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,虽然我用不上//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,87,05月20日 19:37,0,L樱落,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,马住PPT功能！//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,167,05月20日 19:35,0,雪雪vsnow,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,77,05月20日 19:35,0,纠结个XX,female,
html_Fri_May_20_000000_CST_2022_19.json,江苏,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,65,05月20日 19:35,0,心平气和呼呼呼,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,7,05月20日 19:34,0,火山灰炭炭_,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,mark//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,1,160,05月20日 19:34,0,马马的好大儿_学习使我快乐,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,86,05月20日 19:34,0,龚囍发财快乐狗勾,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,3,ppt//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,1,262,05月20日 19:33,0,余熙的便当又凉了,female,
html_Fri_May_20_000000_CST_2022_19.json,湖北,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,30,05月20日 19:33,0,其火也华,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,1,卧槽？//@_躺尸枳:马//@养肝少女凌小月://@·霂霖·:码///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,0,795,05月20日 19:33,0,Sayuu撒鱼鱼,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,马//@阿海就是厉害 :码一下//@解灵阳_嗑到迷幻 :///@Rikki_杰 :上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,13,05月20日 19:33,0,滴落夏雪,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,15,05月20日 19:31,0,醉卿鳳,female,
html_Fri_May_20_000000_CST_2022_19.json,安徽,0,马//@我脾气就是很暴躁啊:马//@釉子气泡水:保存ppt图片//@·霂霖·:码//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,5,132,05月20日 19:31,0,Aroseandafox,male,
html_Fri_May_20_000000_CST_2022_19.json,广东,0,马//@_躺尸枳:马//@养肝少女凌小月://@·霂霖·:码//@阿海就是厉害:码一下//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件,0,676,05月20日 19:30,0,孜然炭烧秋刀鱼,male,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@PowerBI星球:Power BI同理！//@MrExcel:Yes，Word同理！//@O-ping:Excel同理？//@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word,0,459,05月20日 19:30,0,狗咬狗一嘴毛,male,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,马克一下//@阿海就是厉害: 码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,418,05月20日 19:29,0,小超5234,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,331,05月20日 19:29,0,SweetLittle-lies,female,
html_Fri_May_20_000000_CST_2022_19.json,上海,0,//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,173,05月20日 19:29,0,狗德宝,female,
html_Fri_May_20_000000_CST_2022_19.json,unknown,0,哇//@阿海就是厉害:码一下//@解灵阳_嗑到迷幻:///@Rikki_杰:上面所说的步骤需要4步：1、关闭PPT；2、更改后缀名rar（变身）；3、解压；4、再更加后缀名pptx（还原），这样才是完整的步骤。而这里还有一个方法：1、另存为html格式；2、马上得到装有图片的文件夹。word同理。,0,682,05月20日 19:27,0,阿揪_啾彡,female,
