_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,,
Java_Sun_Apr_17_000000_CST_2022_11.json,unknown,0,Al Hirt/Boston Pops Orchestra《Java》KJava @QQ音乐 1??59,0,438,04月17日 11:23,0,鸢淡紫季季,male,,,
Java_Sun_Apr_17_000000_CST_2022_12.json,unknown,0,毕业设计毕业设计#计算机毕业设计# 我又来接单啦！java计算机毕设，计算机计算机毕业设计，java，jsp，Servlet，springboot，Mybatis，springmvc，hibernate，vue，Html，PHP，安卓，小程序，Asp等等，需要的同学赶快来找我吧,0,247,04月17日 11:21,0,乄藍屾灬灬,male,,,
Java_Sun_Apr_17_000000_CST_2022_12.json,陕西,0,那小延你也要学JAVA吗 可以和我一起痛苦一下吗（这属于是学畜型爱豆了吧哈哈哈哈//@鱼籽酱面包:笑死//@孙周延的炸炸:?跨度有点大//@韩吉做1:笑死了宝宝居然也要学//@冷水性魚类://@zeroneee001:宝你怎么也在做python//@蓝丝绒狐船长:为什么演技艺术科也要学Python啊 笑死算了,0,131,04月17日 12:57,0,minami可以做我老婆吗,female,,,
Java_Sun_Apr_17_000000_CST_2022_12.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计做好再付，计算机 软件 设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，毕设指导，代码讲解指导 。姐妹们，毕设 滴滴我哟,0,2487,04月17日 12:21,2,胖朱迪的半口奶酪,female,,,
Java_Sun_Apr_17_000000_CST_2022_13.json,海南,0,为我的雪原添砖java,0,2,04月17日 12:03,0,-Sallen-,female,,,
Java_Sun_Apr_17_000000_CST_2022_13.json,江苏,0,为我的雪原添砖java,0,1,04月17日 13:55,0,扬州上元陈老师,female,,,
Java_Sun_Apr_17_000000_CST_2022_13.json,unknown,0,毕业设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 13:53,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_13.json,中国香港,0,宝莱坞//@超级你有病病:java//@看个批:什么语言？,0,25,04月17日 13:49,0,这里是蓝色羊驼,female,,,
Java_Sun_Apr_17_000000_CST_2022_13.json,江苏,0,据不完全统计，我已经为了我这个论文下了r语言，Java，python(这个没用到，因为不会)救命啊,0,99,04月17日 13:48,3,茧房消极构筑者,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,江苏,0,java//@看个批:什么语言？,1,1417,04月17日 13:47,0,超级你有病病,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,浙江,0,啊哈哈哈//@美人她爹:Method在OO里面出现，和没有class的函数区分。看起来OO也是对女性身材歧视，应该说。。或者..//@时蝇喜箭:微软要完。。。//@Rex牙醫:这太惨了了，另外，“方法”是Java开始的吧//@灵感之源://@ShiningRay:AI拳法,0,43,04月17日 14:54,0,Imperio_wxm,male,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,0,Java 下午好 2北京,0,1048,04月17日 14:45,0,姜公瑾Hush,male,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,江苏,0,Git原理详解与实操指南35.Java性能优化34.Go语言项目开发课程共享：wwsspe 请备注微博,0,60,04月17日 14:40,0,wwsspe,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,2,宝，我不仅学Python还学c语言，JAVA，Linux，以及nosql，mysql，hadoop，spark等等等，已经头发不保了,0,62,04月17日 14:39,0,527号延究员,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,上海,0,宝，我不仅学Python还学c语言，JAVA，Linux，以及nosql，mysql，hadoop，spark等等等，已经头发不保了,0,2.3万,04月17日 14:30,0,RGF艾杰飞人力资源,male,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,四川,0,java好像对新手真的不够好error怎么一个接一个我明明是抄的code,0,81,04月17日 14:27,0,少吃瓜多看书,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,1,应届java开发找工作，已经到了这种地步了吗？3k到6k？还是有公司准备捡漏？,0,10,04月17日 14:25,0,乾鹿,male,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,0,毕设 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 14:06,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,0,设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 14:06,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,unknown,0,反正我学了C# java也学了//@CHEN-s2:反正我没学??//@吴萝卜包饭:C语言也学过了吗哈哈哈哈//@鱼籽酱面包:笑死//@孙周延的炸炸:?跨度有点大//@韩吉做1:笑死了宝宝居然也要学//@冷水性魚类://@zeroneee001:宝你怎么也在做python//@蓝丝绒狐船长:为什么演技艺术科也要学Python啊 笑死算了,0,161,04月17日 14:05,0,珮DH_line,female,,,
Java_Sun_Apr_17_000000_CST_2022_14.json,北京,1,#java##程序员##spring##控制反转#两分钟理解Spring IOC 2北京 LJava加糖去苦留香的微博视频,0,182,04月17日 14:03,0,Java加糖去苦留香,male,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,unknown,0,计算机毕设 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 14:02,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,unknown,0,minecraft兄弟们有一个问题，就是如果java版源文件被覆盖还有什么办法恢复存档吗类似这种情况,0,307,04月17日 15:57,0,日光橘的小泡芙,female,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,浙江,0,JAVA！啊啊啊啊啊啊啊啊,0,18,04月17日 15:44,0,胖胖小黄瓜0131,male,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,陕西,0,毕业设计 接Java网页系统设计,0,144,04月17日 15:44,0,Perdre-LaVue,male,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,四川,0,java 二维数组排序,0,29,04月17日 15:21,0,轨迹yly,male,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,unknown,0,java 二维数组排序,0,3,04月17日 15:21,4,桃子看天下122345,female,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,北京,0,发布了头条文章：《开源 Java 微服务应用程序框架 KivaKit 简介》 O开源 Java 微服务应用程序框架 KivaKit 简介,4,62.3万,04月17日 15:20,0,极客时间,male,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,unknown,0,设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 15:11,1,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_15.json,unknown,0,毕业设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 15:11,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,河南,1,和转发的比一比吧......c语言，CAD，Python，计算机二级，后期还要学Java。主要我不是计算机院的啊!!,0,153,04月17日 15:08,0,Cha_茶宇,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,毕业设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,59,04月17日 16:45,0,笛沫Sunny,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,广西,0,Java线程和线程池的创建 O网页链接,1,746,04月17日 16:40,0,后知后觉的微粒,male,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,山东,1,大二上:web基础，没选大二下:数据库课设，用的java大三上:web数据库开发，跑了大三下:网络空全，从零开始学web欠的债迟早是要还回来的,0,12,04月17日 16:36,0,寒露-红色猫猫大suki,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,1,#计算机毕业设计##2022年考研#JAVA设计程序员的日常辛苦新的一轮毕设又要开始了，继续接单！计算机毕业设计选题指导，计算机 计科毕业设计，软件工程，javaweb，java，vue.，app，安卓Android，代码讲解， 毕业设计 ，信管，计科毕设代做,0,213,04月17日 16:35,0,金色9091129,male,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,#计算机毕业设计##2022年考研#JAVA设计程序员的日常辛苦新的一轮毕设又要开始了，继续接单！计算机毕业设计选题指导，计算机 计科毕业设计，软件工程，javaweb，java，vue.，app，安卓Android，代码讲解， 毕业设计 ，信管，计科毕设代做,0,213,04月17日 16:35,0,金色9091129,male,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,#计算机毕业设计##2022年考研#JAVA设计程序员的日常辛苦新的一轮毕设又要开始了，继续接单！计算机毕业设计选题指导，计算机 计科毕业设计，软件工程，javaweb，java，vue.，app，安卓Android，代码讲解， 毕业设计 ，信管，计科毕设代做,0,213,04月17日 16:35,0,金色9091129,male,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,浙江,0,java我恨你,0,33,04月17日 16:32,0,明天就开始养生,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,java我恨你,0,157,04月17日 16:27,0,南宁企业招聘,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,安徽,4,解封后继续质检工作，努力学Java很麻烦的是不论去哪儿都要扫双码 2合肥,0,39,04月17日 16:16,4,搞笑男Diary,male,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,解封后继续质检工作，努力学Java很麻烦的是不论去哪儿都要扫双码 2合肥,0,257,04月17日 16:15,0,内啡呔女王,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,unknown,0,真的是摇摆不定了Java写不出算法 要想写就得看两片新的文献matlab现成的算法只有一半 主函数没有还看不懂??后版部分还是要用java到底选哪种啊沉没成本好大,0,26,04月17日 16:12,2,Hunnie198609,female,,,
Java_Sun_Apr_17_000000_CST_2022_16.json,安徽,2,"我愿说VSCODE是全能型的编程软件前端后端数据处理可视化爬虫PYTHON JAVA SQL PS JUPYTER基本上都可以在上面使用运行界面简洁功能齐全一个字""棒""",0,46,04月17日 16:02,0,philsw,male,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,广东,6,结项了！居然居然还被老师夸了 叫我们去参加今年的大赛今年来不及了 明年参加吧 居然全靠队友努力学JAVA做好了后端 感动 谢谢队友,0,46,04月17日 16:00,0,好眠王子,female,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,广东,4,开新坑，c语言冲鸭p1-p20打卡刚学完java没做笔记，基础学完再冲一次,0,210,04月17日 17:56,0,Ellis表情迟钝因为比较爱想,female,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,unknown,0,？？？//@ExcitedVczh:但是本文的重点是茻//@时蝇喜箭:微软要完。。。//@Rex牙醫:这太惨了了，另外，“方法”是Java开始的吧//@灵感之源://@ShiningRay:AI拳法,0,1766,04月17日 17:38,0,没空的羊,male,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,美国,0,本人对自己java/javascript水平的要求：能看懂对着别人的code改就好了,0,14,04月17日 17:28,0,四齊二八,male,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,上海,0,前任的歌会看完了，我的评价是你快闭嘴唱你的英文歌去吧java,0,128,04月17日 17:22,0,·叉燒魚·,female,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,广东,0,被摧残累了好不合理软件专业课在学c和java机器人战队培训教c++方舟比赛队培训python队长还要兼顾队员学的AD 嵌软 单片机??再这样下去我真的会精分本来还没掌握就混着学 有时候代码写着写着就乱成一团全栈工程师的路真不好走,0,16,04月17日 17:14,1,SDKAPI,male,,,
Java_Sun_Apr_17_000000_CST_2022_17.json,unknown,0,Redis进阶 - 版本特性: Redis4.0、5.0、6.0特性整理 | Java 全栈知识体系 O网页链接,0,64,04月17日 17:11,0,好书推荐OS,male,,,
Java_Sun_Apr_17_000000_CST_2022_18.json,湖北,0,感觉java实验是大学以来第一个独自完成的实验哈哈哈哈哈 做得很开心！,0,90,04月17日 17:01,0,快乐小狗会有心事吗,female,,,
Java_Sun_Apr_17_000000_CST_2022_18.json,unknown,1,写完论文，这辈子都不会再碰编程了， python爬虫 java下辈子再见??你们让我掉了太多头发,0,13,04月17日 18:46,0,你管我叫啥呢q,female,,,
Java_Sun_Apr_17_000000_CST_2022_18.json,江苏,0,#王道计算机考研# @王道计算机考研教育day6学习选择循环，if，while，for循环学java的时候学过，现在学起来不难理解,0,167,04月17日 18:44,0,克裡那那,female,,,
Java_Sun_Apr_17_000000_CST_2022_18.json,unknown,0,#java# 语言认知篇,0,1,04月17日 18:40,0,柒玖写代码中,female,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,unknown,1,计算机毕设 接毕业设计#毕设##计算机毕设##代码##调通# 答疑等问题。#python##java##php#小程序，#app# 等毕业设计#app##vue# 等不限制需求，可根据题目设计软件功能，可完整讲解代码，分析老师#答辩# 提问问题，做笔记，辅助论文。自作，无中介，走?付。别再被骗了。,0,31,04月17日 18:20,0,刘温暖020,male,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,新加坡,134,2350【投稿】Java哥在吗？出来换头像,0,1.4万,04月17日 19:54,35,嗯男隔空喊话bot,female,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,山东,0,今日总结2022.4.17内容：不是早八的一天，可以睡懒觉了，一觉睡到了10点，起来洗漱。之后就开始写作业，先把数据结构写了，然后是linux，java但是出现了乱码，不知道怎么回事。问老师，还没有回复。之后做H3和Windows。写完了作业都5点多了，然后去操场跑步，拍跑完去打了会牌。,0,14,04月17日 19:53,0,网维-21级-谢孔豪-konghao,male,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,新加坡,20,2331【投稿】pilipili这是干嘛，我java哥看多了惩罚我吗,0,1.4万,04月17日 19:47,7,嗯男隔空喊话bot,female,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,北京,0,8 个月的 Java，完成了一项大工程。#Java的世界#,0,1010,04月17日 19:34,0,唐门教主V,female,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,辽宁,0,我要开始JAVA了这破玩意怎么这么费劲感觉py真是小天使,0,570,04月17日 19:24,0,偏爱zjk445,male,,,
Java_Sun_Apr_17_000000_CST_2022_19.json,浙江,34,我们最近在招java工程师和产品经理。有一些感叹。虽然我们还是蛮小的一个单位，介绍也很简单，但是应聘的人还是络绎不绝，2天都有快40人来应聘了。感觉就业市场还是不容乐观的样子。希望我们能遇到一些志同道合的小伙伴。让可友再上一个台阶。,1,18.7万,04月17日 19:19,9,CY郝希纯医生,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,广东,0,我现在就是一个没有感情的java学习机,0,89,04月17日 19:19,0,小李慢吞吞,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,云南,0,疯狂谢谢Java哥给我带来一天的快乐Lmao,0,86,04月17日 20:56,0,吃我波纹疾走,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,新加坡,155,2381简单用像素转换软件给java哥搞了几个泥鳅配色新头像，希望java哥喜欢??,2,1.4万,04月17日 20:55,34,嗯男隔空喊话bot,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,天津,0,【狂神说Java】Docker最新超详细版教程通俗易懂#哔哩哔哩动画# O【狂神说Java】Docker最新超详细版教程通俗易懂,0,26,04月17日 20:36,0,闲杂人等Alex,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,山东,35,电子书《Haskell趣学指南》地址：flaneur2020.github.io/lyah/chapters.htm本教程主要是面向已经有命令式编程经验(C C++ Java Python …) 、却未曾接触过函数式编程 (Haskell ML OCaml …)的读者。,31,79.5万,04月17日 20:33,2,蚁工厂,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,unknown,0,还没开始写程序只是选题目写实验报告已经很烦了这辈子都无法与编程和解了（特指c语言和java）,0,12,04月17日 20:32,2,林舟的糖醋里脊,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,unknown,0,2022java视频教程JavaEE/JavaSE/Web零基础到精通企业项目培训课 2022java视频教程JavaEE/JavaSE/Web零基础到精通企业项目培训课,0,340,04月17日 20:32,0,静学网IT技术平台,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,unknown,1,这个蛋 8:19PM Java Lmao,0,28,04月17日 20:31,2,omelette3,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,广东,0,神似java哥,1,17,04月17日 20:29,0,甜心糕竹笋包,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,广西,9,现在打开 hibernate 和 spring cloud alibaba 全家桶，会发现这两者的代码量都远比 lealone 数据库大。这么对比的话你一定觉得造一个 orm 框架或微服务框架比造一个数据库的工作量和难度都大。实际情况呢？同样用 java 开发，lealone 的 orm 框架和微服务框架，每一个的代码量都不超过 3000 行。,3,1.3万,04月17日 20:24,1,zhh-4096,male,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,江西,2,敲了一天 要吐了好像今天才学懂java,0,16,04月17日 20:13,0,我的cp在说悄悄话,female,,,
Java_Sun_Apr_17_000000_CST_2022_20.json,unknown,0,@java张,0,149,04月17日 20:07,0,宇文栎,male,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,内蒙古,0,内蒙古敏捷科技招聘Java工程师 L内蒙古人才平台的微博视频,0,2.1万,04月17日 20:00,0,内蒙古人才平台,male,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,日本,0,到底谁一天到晚在偷厕投java！！！,0,21,04月17日 21:47,0,创二创,male,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,北京,0,妈咪你们//@百分之炸取neee:#luca唱恋爱循环# 呃不如java,1,637,04月17日 21:43,0,姬野秋厨,female,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,unknown,5,#luca唱恋爱循环#感觉不如Java……唱歌,0,216,04月17日 21:42,1,南枭枭枭枭,female,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,陕西,6,#luca唱恋爱循环#α 阿尔法， β 贝塔， γ 伽玛，δ 德尔塔， ε 伊普西隆， ζ 泽塔， η 伊塔， θ 西塔， ι 约塔， κ 卡帕， λ 兰姆达，μ 米欧 ，ν 纽， ξ 克西， ο 欧米克隆， π 派， ρ 柔 ，σ 西格玛， τ 陶 ，υ 玉普西隆， φ 弗爱， χ 凯， ψ 普赛，?java,0,93,04月17日 21:30,2,伤心小羊杀杀杀,female,,,
Java_Sun_Apr_17_000000_CST_2022_21.json,unknown,0,Java面试&面经。 O网页链接,0,1135,04月17日 21:29,0,子夜来风,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,1,写毕设可真的太痛苦了前端html边写边重新学习，数据库不记得，爬虫python不记得，架构还得搭，后面开始涉及java，我还能毕业吗,0,72,04月17日 21:15,3,嘻嘻xxxxi,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,0,#luca唱恋爱循环#java lmao,0,4,04月17日 22:55,0,猫萝卜霖,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,0,#luca唱恋爱循环#Java lmao,0,20,04月17日 22:41,0,在噶绿柠檬,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,湖北,1,卧槽 java king,0,41,04月17日 22:41,0,Eeeeeiser,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,广东,7,#luca唱恋爱循环#癞嬷???? 请和好！??java 削蘸割割 请和好！??,0,167,04月17日 22:39,1,光明顶尼姑,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,山西,0,#小张的学习日志#day03离大谱，看电脑时间太长又开始头疼了本来打算Java看一半，一不小心直接上头把8给看完了今日完成：大数据（Java-08）CET-6 寒假训练营（阅读4）明日计划：大数据（Java-09am）CET-6 寒假训练营（翻译1）计网1.2参考模型算法分析与设计（2/16）,0,7,04月17日 22:37,0,你是谁的bro呀,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,新疆,0,我学习//@柒月留地:我学汇编//@哑巴皇帝的纸片人:我学税法//@深海色森林·:我做立体构成//@十月季·:我学剪辑//@傅意眠:我学习一切//@·夏日蜜糖恋·已学疯版·:我学数理化：//@想喝小力哥泡的玫瑰茶茶_:我学语数英历政生//@非酋脑壳儿疼:我学英一//@焦糖饼干Shmily:我背历史//@啵丝的圆o_o·:我学Java,1,355,04月17日 22:36,0,你裤子掉了喔,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,福建,0,我离开的时候才是Java8现在Java18我是彻彻底底被淘汰了今日份emo,0,137,04月17日 22:34,0,色白花青的锦鲤April,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,新加坡,7,2401【投稿】原来这里都是java塔吃吗。。那我。。,0,1.4万,04月17日 22:32,1,嗯男隔空喊话bot,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,新加坡,7,2397#lu/ca唱恋爱循环 感觉不如java,0,1.4万,04月17日 22:30,1,嗯男隔空喊话bot,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,北京,21,【Kubernetes Native Java with Quarkus】O网页链接 Kubernetes 原生 Java 与 Quarkus。,19,93.8万,04月17日 22:30,0,网路冷眼,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,福建,0,我分享了文章都已经Java18！！！！ OIntelliJ IDEA 2022.1 正式发布！新增依赖分析器，轻松解决依赖冲突...,0,137,04月17日 22:28,0,色白花青的锦鲤April,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,河南,3,#luca唱恋爱循环#喜欢java吗,0,574,04月17日 22:27,0,卡纳诶厨,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,河北,0,嘶....java这个登西到底是谁编出来的呜呜呜(摔),0,1671,04月17日 22:26,1,欣欣的小奶音,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,广东,20,#luca唱恋爱循环#喜欢我java king么,0,167,04月17日 22:25,0,光明顶尼姑,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,广西,5,#luca唱恋爱循环# 我的Java宝开歌回啦还不是在vrchat里开????????太可爱力太可爱力我的澳洲原木我已经是您的lucas了????????????????不听歌回让我的人生圆满,0,347,04月17日 22:22,0,牛顿顿顿顿吨,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,0,陈睿，夹总，Java，xz，买房卖房//@·桃矢·:liz 李瑞 张元英 安宥真 金秋天,0,62,04月17日 22:15,0,Viosticaro,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,0,买一个会用Java做系统的人，对是人，指导我做毕设,0,151,04月17日 22:15,0,讨厌笨蛋封心锁爱版,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,辽宁,0,买一个会用Java做系统的人，对是人，指导我做毕设,0,7415,04月17日 22:12,0,今天你找到实习了吗,female,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,unknown,0,买一个会用Java做系统的人，对是人，指导我做毕设,0,57,04月17日 22:11,0,Mr-Hh夊,male,,,
Java_Sun_Apr_17_000000_CST_2022_22.json,日本,6,#luca唱恋爱循环#妈咪们我是Java真爱粉！,0,760,04月17日 22:11,0,2000乱码祭司,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,福建,0,#luca唱恋爱循环#妈咪们我是Java真爱粉！,0,2.6万,04月17日 22:06,0,研究生申请Roy学长,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,辽宁,0,高数没补完java没补完，欠债总得还,0,7,04月17日 23:56,0,蜜汁蜂窝煤,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,江苏,0,拉钩打造千万级流量秒杀系统32.最新java课程31.Python打造停车场车位智能识别课程共享：wwsspe 请备注微博,0,60,04月17日 23:55,1,wwsspe,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,天津,0,Java露露,0,1452,04月17日 23:54,0,小盒掐壶,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,江西,2,去b站想搜一下关于剪辑的教程 点开以后发现是黑马程序员的 去年白嫖学了java整的不好意思了都 黑马你是我的神,0,3189,04月17日 23:46,0,死去活来,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,1,毕业设计毕业设计#计算机毕业设计# 我又来接单啦！java计算机毕设，计算机计算机毕业设计，java，jsp，Servlet，springboot，Mybatis，springmvc，hibernate，vue，Html，PHP，安卓，小程序，Asp等等，需要的同学赶快来找我吧,0,247,04月17日 23:41,0,乄藍屾灬灬,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,0,毕业设计毕业设计#计算机毕业设计# 我又来接单啦！java计算机毕设，计算机计算机毕业设计，java，jsp，Servlet，springboot，Mybatis，springmvc，hibernate，vue，Html，小程序，Asp等等，需要的同学赶快来找我吧,0,193,04月17日 23:40,2,学长毕设代做,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,0,毕业设计 毕业设计快到尾声了还没做毕业设计的同学可以联系我毕设小程序，app。 java ，vue等不限制需求，可根据题目设计软件功能，可完整讲解代码及如何实现。计算机，，软件工程 计科，毕设,0,403,04月17日 23:39,0,Java毕业设计,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,5,Hell Week听我说谢谢你 包括三个java程序+2篇论文在内的11个ddls,0,31,04月17日 23:39,3,爱吃茜兰花儿的mandy,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,1,接java c语言 数据库 数据结构 算法等辅导和指导quiz assignment final essay，中英文皆可,0,55,04月17日 23:35,0,梨树下的猪猪,male,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,0,接java c语言 数据库 数据结构 算法等辅导和指导quiz assignment final essay，中英文皆可,0,1,04月17日 23:34,0,zhuxiaoping51,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,澳大利亚,3,今天 写了一天Java游戏 9个小时吧 从宿舍窗口每天都能看到漂亮天空,0,241,04月17日 23:28,0,BEEYENDEAVOR,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,湖南,0,明日任务：1，早上8点起床2，完成java 基础13题3，完成redis所有题,0,7,04月17日 23:26,0,晨起的时候,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,美国,1,#何同学#我行我行我行我都行??python java c 编程电焊布线pcb 3d打印视频拍摄剪辑制作脚本场务灯光策划我都行我都会我都有经验俺还会写稿俺还有驾照俺还会看英文文献俺托福111这学我是一天都不想上了,0,117,04月17日 23:18,4,我滴废话小站,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,0,看了个crush贴 楼主因为聊天对象给她用java写了个“晚安”的代码crush了 而我看完后对java crush了 啥时候时隔N年再写个hello world,0,26,04月17日 23:17,0,rehposolihp,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,0,看了个crush贴 楼主因为聊天对象给她用java写了个“晚安”的代码crush了 而我看完后对java crush了 啥时候时隔N年再写个hello world,0,21,04月17日 23:16,0,初之君君,female,,,
Java_Sun_Apr_17_000000_CST_2022_23.json,unknown,1,Java 小试牛刀、计算机毕设看过来,0,15,04月17日 23:15,1,十根火腿肠,male,,,
