_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,【慕课】分布式事务 解决数据一致性[传智播客]最适合自学的C++基础视频（深入浅出版）STL实战开发java视频教程2021课程共享? 779893973 请备注微博,0,185,05月14日 20:21,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,数据结构与算法多套嵌入式开发 朱有鹏奈学教育P7架构师1期【完结】马士兵Java零基础后端工程师课程共享? 779893973 请备注微博,0,185,05月14日 20:21,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,20.Java 阿里 1-6 轮 面试合集19.2021年尚硅谷Java后端【2021年11月结课】18.上千集超牛JAVA架构师课程-动力节点最全官方原版推荐17.最新JAVA架构师技术内幕！课程共享? 779893973 请备注微博,0,185,05月14日 20:20,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,艰难困苦要不学java去吧～,0,20,05月14日 20:20,0,杀死一只小橙子,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,01.重学数据结构与算法31.奈学java P7架构师30.Java NIO实战开发多人聊天室2021年8月29.2021 JAVA高级架构师 (第4期) 【价值11880元】【24章完整无秘】课程共享? 779893973 请备注微博,0,185,05月14日 20:19,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,.黑马测试4.008.开课吧Web全栈架构师第23期完整版本07.网易Java高级架构师06.2021年最新 大数据 Clickhouse零基础教程课程共享? 779893973 请备注微博,0,185,05月14日 20:19,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,新加坡,45,6639【投稿】喜欢java哥打拳吗,1,1.4万,05月14日 20:13,15,嗯男隔空喊话bot,female,,
Java_Sat_May_14_000000_CST_2022_20.json,unknown,0,3.Elasticsearch7.8X 入门到精通2021年4月22.微专业构建一线互联网企业Web前端全栈知识体系21.大厂学院高阶班java并发编程面试20.重学操作系统课程共享? 779893973 请备注微博,0,185,05月14日 20:07,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_20.json,新加坡,35,3.Elasticsearch7.8X 入门到精通2021年4月22.微专业构建一线互联网企业Web前端全栈知识体系21.大厂学院高阶班java并发编程面试20.重学操作系统课程共享? 779893973 请备注微博,0,1.4万,05月14日 20:03,13,嗯男隔空喊话bot,female,,
Java_Sat_May_14_000000_CST_2022_21.json,unknown,53,6622【投稿】高柱现在看到癞/pog脑内就会自动生成Java????,0,1.4万,05月14日 20:00,6,嗯男隔空喊话bot,female,,
Java_Sat_May_14_000000_CST_2022_21.json,广东,1,网上那些人把代码放出来都不编译运行的吗 bug那么明显 真的被java气哭了,1,5,05月14日 21:59,1,小嘢不吃宵夜,female,,
Java_Sat_May_14_000000_CST_2022_21.json,unknown,0,网上那些人把代码放出来都不编译运行的吗 bug那么明显 真的被java气哭了,0,57,05月14日 21:58,0,Mr-Hh夊,male,,
Java_Sat_May_14_000000_CST_2022_21.json,陕西,0,????????????????2022-05-14 实际：Java Web 4小时30分钟,0,240,05月14日 21:49,0,alwaysrl_9,female,,
Java_Sat_May_14_000000_CST_2022_21.json,山西,0,讲笑话听:1.火烧赤壁之前，诸葛亮对风说你能向西刮吗？风听见了说“你才像西瓜呢”。2.有个人买了本书，他同学问他买的什么书，他说编程，同学问是c++还是Java，他说，沈从文。曾经能够拥有你，是我的福气。很幸运，是太阳，是光，是美好的代名词。,0,530,05月14日 21:49,0,叫樂樂的女生,female,,
Java_Sat_May_14_000000_CST_2022_21.json,山西,1,我恨java,0,55,05月14日 21:34,0,Congratulations-cx,female,,
Java_Sat_May_14_000000_CST_2022_21.json,新疆,1,我何德何能让导师产生了一种我很行的错觉。。。大中午把我叫过去让我学一个科学计量软件，还让我去学Java,0,78,05月14日 21:31,0,跨春山,female,,
Java_Sat_May_14_000000_CST_2022_21.json,陕西,2,目前状况就是，Java认识我，我不认识java,0,39,05月14日 21:25,2,小C是个美丽女人,female,,
Java_Sat_May_14_000000_CST_2022_21.json,unknown,0,2020黑马软件测试2019最新版传智黑马前端与移动开发就业班-无秘2019年最新 黑马程序员Java 1+2阶段教程【资料完整】2019版黑马新媒体运营视频课程共享? 779893973 请备注微博,0,185,05月14日 21:08,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_22.json,unknown,0,2020年_Python_Django基础+实战全套视频【千锋】04.黑马黑马前端双元基础班(2.0整理版)黑马程序员 突破Java面试 - 多线程课程共享? 779893973 请备注微博,0,185,05月14日 21:08,0,某某家的某某某,female,,
Java_Sat_May_14_000000_CST_2022_22.json,陕西,11,我是@来信已阅顺颂时祺在准备中考，点进来默认你想为我们的爱情大厦添砖Java,0,197,05月14日 22:59,10,自惭青蒿倚长松,male,,
Java_Sat_May_14_000000_CST_2022_22.json,unknown,3,Day128日常记单词今天是最后一天学JAVA，学习完了JAVA的三大特点：封装、继承和多态，码了一下代码也没有什么问题，应该够用了，后面有抽象接口什么的等不懂再说吧，要去学其他的了，好累，一天看很多这种东西很废脑壳,0,7,05月14日 22:53,0,卡诺林纳,male,,
Java_Sat_May_14_000000_CST_2022_22.json,辽宁,0,大连外国语大学大连对日Java对日.net对日运维一年以上相关经验日语N3及以上薪资优厚,0,52,05月14日 22:51,0,我要买100平的房子,female,,
Java_Sat_May_14_000000_CST_2022_22.json,辽宁,0,大连交通大学程序员大连对日Java对日.net对日运维一年以上相关经验日语N3及以上薪资优厚,0,52,05月14日 22:50,1,我要买100平的房子,female,,
Java_Sat_May_14_000000_CST_2022_22.json,unknown,1,其实还是很重要，只是不会再接触那么多数学词汇，背后还是数学，不信你看看 Java的 Object.equals() 方法的文档//@zhh-4096:现在我是个实用主义者，所以也不会再去玩数学，隔了16年没用到什么高级点的数学知识了，所以现在要看什么论文哪怕只涉及微积分我都需要回过头拿起教科书再复习一次了。数学对我,0,214,05月14日 22:50,0,frog酋长,male,,
Java_Sat_May_14_000000_CST_2022_22.json,辽宁,0,找工作大连对日Java对日.net对日运维一年以上相关经验日语N3及以上薪资优厚,0,52,05月14日 22:49,0,我要买100平的房子,female,,
Java_Sat_May_14_000000_CST_2022_22.json,unknown,0,#自学Java##java学习##java# Day09打卡,0,2,05月14日 22:47,0,喵喵清风醉06,male,,
Java_Sat_May_14_000000_CST_2022_22.json,广东,0,最近要用C++，那么大学以来C/C++/Python/html/Java/SQL/R/Stata/Matlab/Mathematica都写过了，可每个都是因为当时的任务短暂的用了一下，真没意思，它们就像我星盘里的星星一样散乱，感觉我的人生像一把一次性塑料袋。,0,157,05月14日 22:39,1,Farbiwdmb,female,,
Java_Sat_May_14_000000_CST_2022_22.json,美国,4,@还能接着睡zzZ 喜欢我java哥吗,0,43,05月14日 22:33,3,大家素质都蛮低的,female,,
Java_Sat_May_14_000000_CST_2022_22.json,湖南,0,好难啊，好难啊，好累啊，Java真难！,0,3,05月14日 22:31,1,IMThesky,male,,
Java_Sat_May_14_000000_CST_2022_22.json,unknown,1,被我室友熏陶得看到java哥就狂笑不止,0,5,05月14日 22:25,0,小羊星球咩咩咩,female,,
Java_Sat_May_14_000000_CST_2022_22.json,辽宁,0,程序员 招聘：对日Java对日.net对日运维一年以上相关经验日语N3及以上薪资优厚,0,52,05月14日 22:24,0,我要买100平的房子,female,,
Java_Sat_May_14_000000_CST_2022_22.json,广东,1,为什么演唱会在凌晨4点啊为什么我明天要JAVA考试,0,7,05月14日 22:10,0,不可靠的哈,female,,
Java_Sat_May_14_000000_CST_2022_23.json,浙江,0,为什么演唱会在凌晨4点啊为什么我明天要JAVA考试,0,16,05月14日 22:01,4,小朋友代号Lunatic7,female,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,黑马，上海37期Python全套视频，价值18800！黑马web前端黑马javeee视频教程云计算与大数据教程12期传智黑马java基础  全网独有 idea版的课程共享? 779893973 请备注微博,0,71,05月14日 23:44,0,JJokes,male,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,02 实用数据挖掘与人工智能一月特训班（更新中）02 Java零基础特训班【完结】01 人工智能、大数据与复杂系统（完结）课程共享? 779893973 请备注微博,0,71,05月14日 23:43,0,JJokes,male,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,29.TensorFlow快速入门与实战 【完结】28.MySQL实战45讲【完结】27.Linux性能优化实战【完结】26.java核心技术36讲（音频版）【完结】课程共享? 779893973 请备注微博,0,71,05月14日 23:40,0,JJokes,male,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,32、Redis从入门到高可用，分布式实践31、Java开发企业级权限管理系统30、PHP秒杀系统 高并发高性能的极致挑战（完整版）课程共享? 779893973 请备注微博,0,71,05月14日 23:38,0,JJokes,male,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,14、 Python核心技术进阶训练篇13-基于Python玩转人工智能最火框架 TensorFlow应用实践12、程序猿的内功修炼，学好算法与数据结构11、Java秒杀系统方案优化 高性能高并发实战课程共享? 779893973 请备注微博10、PHP2015-Redis视频教程-video,0,71,05月14日 23:37,0,JJokes,male,,
Java_Sat_May_14_000000_CST_2022_23.json,北京,1,14、 Python核心技术进阶训练篇13-基于Python玩转人工智能最火框架 TensorFlow应用实践12、程序猿的内功修炼，学好算法与数据结构11、Java秒杀系统方案优化 高性能高并发实战课程共享? 779893973 请备注微博10、PHP2015-Redis视频教程-video,0,9,05月14日 23:24,0,摸鱼小能手丁丁,female,,
Java_Sat_May_14_000000_CST_2022_23.json,四川,3,java哥已侵入各大厕所。,0,76,05月14日 23:21,0,點擊還原設置,female,,
Java_Sat_May_14_000000_CST_2022_23.json,山西,1,java哥已侵入各大厕所。,0,391,05月14日 23:20,2,努力努力再努力gzj7,male,,
Java_Sat_May_14_000000_CST_2022_23.json,河北,0,四级考完就可以放假了期待高考结束后的版本更新，可莉万叶胡桃速速复刻!还有我的散兵速速进池子!周一的java考试，尽管紧张，但是是在学习通，还是最多三十分满分，所以!不用担心!,0,10,05月14日 23:11,0,弥弥在看月亮_____,female,,
Java_Sat_May_14_000000_CST_2022_23.json,unknown,0,四级考完就可以放假了期待高考结束后的版本更新，可莉万叶胡桃速速复刻!还有我的散兵速速进池子!周一的java考试，尽管紧张，但是是在学习通，还是最多三十分满分，所以!不用担心!,0,1,05月14日 23:11,0,酒九柏dd,male,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,0,为什么我们楼上的java&前端以及我隔壁工位的程序都不加班而我们研发每天都和动画一起灰头土脸，凭什么,0,19,05月14日 23:00,2,悲情黄女,female,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,0,4??4??早：牛奶?面包中：西红柿鸡蛋面?凉拌鸡???晚：麻辣烫水果：???学习：5小时Java：???leetcode：???八股文：???摆烂的一天,0,6,05月21日 00:44,0,大盒砸-,female,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,0,除了Java，其他条件都满足,0,285,05月21日 00:41,0,ny_clarence,male,,
Java_Sat_May_21_000000_CST_2022_0.json,上海,0,#aTimeLogger#stream真方便啊之前居然一直没尝试Java8,0,82,05月21日 00:38,0,小拗饲养员,male,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,0,java让我笑了一个星期,0,17,05月21日 00:36,0,观音坂困困在天堂,male,,
Java_Sat_May_21_000000_CST_2022_0.json,重庆,6,毕设代码终于能改出来一点了在酒店可把我高兴坏了这几天一定好好学java 搞毕设！！ 2重庆·重庆圣名国际大酒店,0,63,05月21日 00:25,8,南洋理工方同学,male,,
Java_Sat_May_21_000000_CST_2022_0.json,湖北,0,哪能搜java题啊哪啊哪啊？？？,0,6,05月21日 00:22,7,汽水汽水我是白桃,female,,
Java_Sat_May_21_000000_CST_2022_0.json,山西,2,那个我们聊的很投机学Java的同学，让朋友帮忙开启话题和我搭话的同学，你太羞涩腼腆了，甚至可以说你是我遇见过最内敛的男生。最后你先离开了，你朋友确实外向，我们聊了很多，他句句不离你，想让我加你微信，我当时不乐意了，说你想加让你来加，我不加。就这样错过啦，我有的时候还会想起你。,0,85,05月21日 00:14,0,broken2022_,female,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,1,28了学习java还有用嘛,0,46,05月21日 00:13,1,基金要红,male,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,0,java……简直了第一章的PPT都一点都看不懂直接腐烂??,0,7,05月21日 00:12,0,吃葡萄不呀不秃噜皮,male,,
Java_Sat_May_21_000000_CST_2022_0.json,unknown,1,瞬息〡全宇宙太好看了，吗的差点忘了明天还要考Java了??我已经彻底爱上斯蒂芬妮许了????,0,146,05月21日 00:08,2,-CheeseHansBurger-,female,,
Java_Sat_May_21_000000_CST_2022_1.json,unknown,0,上哪招有证券行情交易系统开发相关经验的Golang、Java或者C++啊啊啊啊啊统招一本及以上，base深圳程序员#java开发##golang##c++#,0,83,05月21日 00:03,0,LXIANG_LX,female,,
Java_Sat_May_21_000000_CST_2022_1.json,吉林,0,咖啡后劲真大Java考试题好难以及愿我们都能珍惜爱与被爱。(深夜emo时刻),0,5,05月21日 01:49,3,茶卡盐佑星Flipped,female,,
Java_Sat_May_21_000000_CST_2022_1.json,新疆,1,想回到两个月前扇醒早八呼呼大睡的自己，按头逼着自己记笔记，不至于现在到了啥都不会，高数慢了两章半，线代慢了三章，java慢了四章半，微经慢了九章，管信管概一无所知，通识论文一字没动的地步,0,281,05月21日 01:38,0,小林要快乐生活,female,,
Java_Sat_May_21_000000_CST_2022_1.json,辽宁,0,下周要有四五场面试 我真的会谢 又要看java 又要看剪辑 又要看英语,0,42,05月21日 01:20,1,海o鱼,female,,
Java_Sat_May_21_000000_CST_2022_1.json,上海,2,半夜打游戏，就跟瞎子一样明天上午志愿者，下午帮师兄写项目，Java又学不了了，k8s还没整明白，只能交给臭宝儿，算521作业，回来再教我房子的事还有一点，要扫尾过几天就要搬毕业生的东西了平平无奇的熬夜小能手,0,127,05月21日 01:17,0,这个人怎么这么受欢迎,female,,
Java_Sat_May_21_000000_CST_2022_2.json,广东,0,#今天做点什么# NO.134 => 学习苍穹最近EAS是不用学了，因为坑太多了，组长也说不用学了，所以现在有时间就学苍穹了，苍穹也是金蝶开发的应用，属于低代码开发，比较适合我这种半路出家且主业不是JAVA的人。,0,496,05月21日 01:02,0,馮加油,male,,
Java_Sat_May_21_000000_CST_2022_2.json,unknown,2,以一种奇怪的形式，java回魂,0,37,05月21日 02:13,3,ZK可溶于奶绿,female,,
Java_Sat_May_21_000000_CST_2022_3.json,陕西,4,我笑死了。。。你们真的好爱java,0,139,05月21日 02:12,0,你鲍比了,male,,
Java_Sat_May_21_000000_CST_2022_4.json,unknown,0,我对强行吃pickle感觉还行，因为谁小时候没被强迫吃点啥呢？起码是食物来着。但是强行搞pocky game就过分了，特别考虑到java的那张脸，我都觉得盒受委屈了。,0,71,05月21日 03:46,0,摸鱼人只会心疼鲨鲨,female,,
Java_Sat_May_21_000000_CST_2022_4.json,unknown,2,我对强行吃pickle感觉还行，因为谁小时候没被强迫吃点啥呢？起码是食物来着。但是强行搞pocky game就过分了，特别考虑到java的那张脸，我都觉得盒受委屈了。,0,10,05月21日 04:36,4,香菜啵霸三分甜,male,,
Java_Sat_May_21_000000_CST_2022_5.json,天津,0,别人520.521收红包秀恩爱我他妈熬夜到凌晨5点写代码sb java死一死吧??,0,56,05月21日 04:23,3,24-Zachary,male,,
Java_Sat_May_21_000000_CST_2022_5.json,unknown,0,痛苦，纪念java版第一次全lost本来活着回来就能准备去打龙，结果全套下界合金都无了想抢救一下，刚好还有个蓝蘑菇鱼竿，眼看着到地方了不小心碰到shift原地自尽,0,23,05月21日 05:37,0,千818,male,,
Java_Sat_May_21_000000_CST_2022_6.json,unknown,0,2022 年 Java 将何去何从？详情==> O2022 年 Java 将何去何从？,0,22.4万,05月21日 05:32,0,程师视野,male,,
Java_Sat_May_21_000000_CST_2022_7.json,河北,0,2022 年 Java 将何去何从？详情==> O2022 年 Java 将何去何从？,0,14,05月21日 06:40,0,汉语刘艳红,female,,
Java_Sat_May_21_000000_CST_2022_7.json,澳大利亚,0,Java每天都要巡视好几遍自己的江山??,0,456,05月21日 07:40,0,Sidereum_,female,,
Java_Sat_May_21_000000_CST_2022_8.json,unknown,0,没有java哥只有弱智大狗人设和大奶子皮套的露把人萌死！,0,15,05月21日 07:24,0,毛鱼拌饭酱,female,,
Java_Sat_May_21_000000_CST_2022_8.json,广东,6,三头六臂目标明确（java真的好难）,0,57,05月21日 08:27,3,马胖胖肥子,male,,
Java_Sat_May_21_000000_CST_2022_8.json,北京,34,三头六臂目标明确（java真的好难）,1,20万,05月21日 08:27,1,刘经纬老师,male,,
Java_Sat_May_21_000000_CST_2022_8.json,unknown,1,如果是从开发应用软件的角度：1. 学习一门面向对象的语言（Java、C#两者选一） 2. 语言库的基础API 3. Framework API 4. 优秀的开源项目 5.汇编语言。在学习 3、4 的同时，学习软件工程、设计模式、阅读API源代码，慢慢的形成“自己的体会”（实践去证明对错、优劣等）；有可能的话要学汇编,1,5153,05月21日 08:19,0,个人知识管理,male,,
Java_Sat_May_21_000000_CST_2022_9.json,湖北,0,广州招Java，转需,0,2.8万,05月21日 08:00,0,丁小乐,male,,
Java_Sat_May_21_000000_CST_2022_9.json,北京,0,加了个倒腾网课的，说来了一批测试的新课要不要看看。。。以前都是，java测试开发班，要么就python自动化测试。。。现在都有双语自动化测试班了，真是?? ?? 。。。#我的工具#,0,170,05月21日 09:35,2,im_fafa,female,,
Java_Sat_May_21_000000_CST_2022_9.json,福建,0,这天下是java的天下//@ciyvkhv:什么时候有4k,0,1,05月21日 09:15,0,氦气鸭,female,,
Java_Sat_May_21_000000_CST_2022_9.json,unknown,0,Java 早上好,0,1047,05月21日 09:08,0,姜公瑾Hush,male,,
Java_Sat_May_21_000000_CST_2022_10.json,湖北,55,Java 早上好,4,6.6万,05月21日 09:05,29,财武汉,male,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,0,王者荣耀 有没有会java的好兄弟,0,41,05月21日 10:58,3,班草爹,male,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计手上的项目快结束了，可以做比较急的。计算机 软件 课程设计，毕业设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，机器学习，毕设指导，代码讲解指导 。 可以做加急,0,2.7万,05月21日 10:57,0,_未来尚可期,male,,
Java_Sat_May_21_000000_CST_2022_10.json,广东,0,#毕业设计##计算机毕业设计##毕设#毕业设计手上的项目快结束了，可以做比较急的。计算机 软件 课程设计，毕业设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，机器学习，毕设指导，代码讲解指导 。 可以做加急,0,2964,05月21日 10:47,0,韶关鹏程万里人才网,male,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,0,Oracle 启动 Leyden 计划，下决心解决 Java 启动慢等长期痛点详情==> OOracle 启动 Leyden 计划，下决心解决 Java 启动慢等长期痛点,0,22.4万,05月21日 10:47,0,程师视野,male,,
Java_Sat_May_21_000000_CST_2022_10.json,湖北,1,我以为明天晚上考Java，没想到是今天晚上天降噩耗,0,13,05月21日 10:46,0,石生_貳肆,female,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,0,想去，可我不会java//@tombkeeper:这个机会不错，我要是会我就去了。大家考虑一下。,0,124,05月21日 10:33,0,印兵爱晓靖,male,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,2,对于Thomas我真的会谢，虽然我知道你人很好，但真的没几个人是完全靠你讲的会了Java吧，真的写码写到头秃，想摆烂了，爱给多少分给多少分好吗,0,68,05月21日 10:21,8,乔西西嘻,female,,
Java_Sat_May_21_000000_CST_2022_10.json,unknown,0,对于Thomas我真的会谢，虽然我知道你人很好，但真的没几个人是完全靠你讲的会了Java吧，真的写码写到头秃，想摆烂了，爱给多少分给多少分好吗,0,247,05月21日 10:11,0,乄藍屾灬灬,male,,
Java_Sat_May_21_000000_CST_2022_10.json,北京,17,对于Thomas我真的会谢，虽然我知道你人很好，但真的没几个人是完全靠你讲的会了Java吧，真的写码写到头秃，想摆烂了，爱给多少分给多少分好吗,10,70.2万,05月21日 10:07,4,YOOTK李兴华,male,,
Java_Sat_May_21_000000_CST_2022_11.json,北京,45,68【投稿】java厕可能糊糊的但每条投稿都是精品,0,1046,05月21日 10:02,6,加瓦哥隔空喊话bot,male,,
Java_Sat_May_21_000000_CST_2022_11.json,unknown,0,#计算机二级java学习笔记# 在看韩顺平老师的视频.,0,3,05月21日 11:59,1,春风会来2022,male,,
Java_Sat_May_21_000000_CST_2022_11.json,unknown,0,java到底该怎么学啊啊啊为什么考试安排这么不人性化哇，这点时间根本不够复习,0,3,05月21日 11:55,0,种树不中暑,female,,
Java_Sat_May_21_000000_CST_2022_11.json,unknown,5,河南财经政法大学计科 NIIT专业的学长学姐们有没有卖书的（Java方向和大数据方向都要）谢谢,1,13,05月21日 11:32,1,Zzzzz可君,female,,
Java_Sat_May_21_000000_CST_2022_11.json,unknown,0,发布了头条文章：《湖北楚钦控股有限公司：极客时间的Java进阶训练营怎么样？》 O湖北楚钦控股有限公司：极客时间的Java进阶训练营怎么样？,0,2,05月21日 11:31,0,湖北楚钦控股有限公司,male,,
Java_Sat_May_21_000000_CST_2022_11.json,广东,0,不行啊 java 老师讲课口胡 理解不了,0,120,05月21日 11:28,0,Venusideal,female,,
Java_Sat_May_21_000000_CST_2022_11.json,河南,1,河南财经政法大学计科 niit专业大二的哥哥姐姐们有没有卖书的（Java方向和大数据方向）我们宿舍都要！！！！,0,104,05月21日 11:25,0,头儿圆huhu,female,,
Java_Sat_May_21_000000_CST_2022_11.json,浙江,0,哭了，学好Java走遍天下,0,153,05月21日 11:23,0,柳二二撒,female,,
Java_Sat_May_21_000000_CST_2022_11.json,unknown,0,这个bug比Java的bug更烦人,0,304,05月21日 11:17,0,是个屁话大王,female,,
Java_Sat_May_21_000000_CST_2022_12.json,海南,4,用 XML 和 Java 构建树莓派打印机的用户界面 | 使用 TotalCross 来快速构建嵌入式系统程序的用户界面。 … O网页链接,3,9万,05月21日 11:08,0,Linux中国,male,,
Java_Sat_May_21_000000_CST_2022_12.json,浙江,0,【乐檬校招】23届校园招聘正式启动，欢迎广大学子投递简历，加入乐檬[庆祝]校招岗位：Java，前端工程师要求：全日制本科，英语四级，计算机相关专业福利待遇:实习工资7000元/月，双休，7.5小时/天免费提供全新研发用笔记本电脑，欢迎咨询来电??13957464822翁老师宁波招聘,1,116.6万,05月21日 12:46,0,宁波招聘栏,female,,
Java_Sat_May_21_000000_CST_2022_12.json,unknown,0,java,0,24,05月21日 12:46,0,呆呆刀光,male,,
Java_Sat_May_21_000000_CST_2022_12.json,unknown,0,今天我问胖胖你是比较low的程序员吗，为什么我只听说过C语言什么Java，就是没听过你的php呢。他噌地坐了起来，跟我说php是世界上最好的语言，看我不信，就开始百度“谁是世界上最好的语言”…我说你这个举动怎么这么熟悉呢？好像白雪公主她后妈以前也是这么对着魔镜问来着,0,69,05月21日 12:27,0,土豆烂成泥,female,,
Java_Sat_May_21_000000_CST_2022_12.json,河北,1,今天我问胖胖你是比较low的程序员吗，为什么我只听说过C语言什么Java，就是没听过你的php呢。他噌地坐了起来，跟我说php是世界上最好的语言，看我不信，就开始百度“谁是世界上最好的语言”…我说你这个举动怎么这么熟悉呢？好像白雪公主她后妈以前也是这么对着魔镜问来着,0,661,05月21日 12:23,0,南竹一梦,male,,
Java_Sat_May_21_000000_CST_2022_12.json,unknown,0,最好的8个 Java RESTful 框架_南巷Dong的博客-CSDN博客 O网页链接,0,268,05月21日 12:13,0,薄雾散,male,,
Java_Sat_May_21_000000_CST_2022_13.json,unknown,0,啊啊啊啊啊啊啊感觉java入侵了我全世界,0,2,05月21日 12:06,1,咸味阿咕咕,male,,
Java_Sat_May_21_000000_CST_2022_13.json,unknown,0,想要什么就想办法拿到吧别想其他的啦下一个目标Java Gold,0,35,05月21日 13:47,0,DearRainic,female,,
Java_Sat_May_21_000000_CST_2022_13.json,广西,0,Java 有大佬帮忙解读一下代码的吗,0,81,05月21日 13:46,6,啊落LY,female,,
Java_Sat_May_21_000000_CST_2022_13.json,unknown,0,#计算机二级java学习笔记# 初学者怎么知道哪些是基本原理和基本语法?而不纠缠于细节?,0,3,05月21日 13:41,0,春风会来2022,male,,
Java_Sat_May_21_000000_CST_2022_13.json,unknown,8,不是很明白一个数据库为什么要说它能够支持多少核？我从来没有用过超过128核的服务器，难道 cpu 核数到了1000+以后需要操作系统或数据库的特殊支持吗？就像 lealone 这种用 java 开发的数据库，lealone 调度线程的个数就是 cpu 核数，如果 cpu 核数到了1000+，我开1000+个调度线程会有啥问题？,3,1.3万,05月21日 13:15,0,zhh-4096,male,,
Java_Sat_May_21_000000_CST_2022_14.json,山西,0,大学生 Java 自学编程的我 编程,0,6,05月21日 13:01,0,zaaa_zaaa_,female,,
Java_Sat_May_21_000000_CST_2022_14.json,广东,1,java或成一种新的艺术形式,0,90,05月21日 14:46,0,不想考试426,female,,
Java_Sat_May_21_000000_CST_2022_14.json,新加坡,244,7753【投稿】感觉java,5,1.4万,05月21日 14:34,72,嗯男隔空喊话bot,female,,
Java_Sat_May_21_000000_CST_2022_14.json,四川,0,Oracle 启动 Leyden 计划，下决心解决 Java 启动慢等长期痛点详情==> OOracle 启动 Leyden 计划，下决心解决 Java 启动慢等长期痛点,0,13.5万,05月21日 14:23,0,外刊IT评论,male,,
Java_Sat_May_21_000000_CST_2022_14.json,河南,0,学习Java的重点是什么？来听听月薪过万的学长怎么说！云和数据，更好的ICT学习 更好的就业 ！更大的规模 更多人选择 ！在云和，再出发！ L云和数据的微博视频,0,1836,05月21日 14:18,0,云和数据,male,,
Java_Sat_May_21_000000_CST_2022_14.json,unknown,1,免费iphone无需越狱实现微信双开良心保姆级详细教程 ios双开技巧 - 路灯技术博客 - 后厂村路灯 - Java路灯O网页链接,1,2447,05月21日 14:16,0,后厂村路灯,male,,
Java_Sat_May_21_000000_CST_2022_15.json,福建,11,Hot Java Springs.,0,169.6万,05月21日 14:01,0,医学生Medic,male,,
Java_Sat_May_21_000000_CST_2022_15.json,北京,0,Java 都更新到 18 还是 19 了，大多数公司还在用 Java8,0,343,05月21日 15:55,0,石锋强988,male,,
Java_Sat_May_21_000000_CST_2022_15.json,unknown,0,也太难了吧? ?? ? ???java难 Javaee更难,0,4,05月21日 15:51,0,勇远热橙,male,,
Java_Sat_May_21_000000_CST_2022_15.json,河南,3,洛阳师范学院有没有Java复习题或者往年考试题家人们,0,15,05月21日 15:49,4,-琑啵啵-,female,,
Java_Sat_May_21_000000_CST_2022_15.json,unknown,0,设置JAVA环境是什么鬼啦,0,138,05月21日 15:44,0,淮河有玉,female,,
Java_Sat_May_21_000000_CST_2022_15.json,上海,23,我们学校很怪的，徒手防卫这种实操课安排线上考，但是Java一定要安排下学期线下考，不知道的以为我毕业去当程序猿了（我以后抓小偷追到一半和小偷说:等一下我编一段代码来抓你,0,1187,05月21日 15:41,9,火锅涮料小肥羊,female,,
Java_Sat_May_21_000000_CST_2022_15.json,unknown,0,为了让自己笑口常开于是把头像换成java哥,0,1,05月21日 15:41,0,休眠玩偶,female,,
Java_Sat_May_21_000000_CST_2022_15.json,湖北,1,学不动了学不动了学不动了学不动了怎么每周末都有考试啊再看Java我真的要yue了,0,14,05月21日 15:39,0,im菜菜菜菜,female,,
Java_Sat_May_21_000000_CST_2022_15.json,广西,0,啊啊啊啊啊啊啊啊啊啊啊啊我恨java啊啊啊啊啊啊啊啊啊啊怎么写啊……,0,60,05月21日 15:35,0,神说要吃饭,female,,
