_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,,,
Python_Thu_May_05_000000_CST_2022_11.json,山东,0,兜兜转转还是Python,0,3322,05月05日 11:42,0,IT编程资料馆_看置顶找我,male,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,0,本周高端上新杰克交易学院JTA-机构订单原理2021铁骑冬令营——风口换挡邢不行Python股票量化课程-邢不行 | Python量化课程小鹅4号--细分领域全球第一，产品刚开始涨价，未来至少3倍空间，极具稀缺性龙头！！更新学堂·天机·阿里实战管理三板斧训练营-03期更新学堂·定位战略·训练营,0,3,05月05日 11:38,0,nium09微wo喽,male,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,0,去死吧臭Python,0,24,05月05日 11:36,0,7kiss,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,湖北,3,草 忘了Python的一个语言怎么编写了一翻列表 发现最近联系人都不是学cs的不愧是??,0,113,05月05日 11:35,0,Bailitan菜,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,江苏,2,立一个flag :暑假要学习python,0,145,05月05日 11:35,7,今天不能吃很多哦,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,河南,1,我们python老师 是想把我们一个个都变成大佬在两个月里 上课就讲个基础 布置的作业直接起飞 研究不透 捉摸不透,0,169,05月05日 11:28,2,走走走-哈哈哈,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,广东,0,//@爱可可-爱生活:PyFlow：Python可视化模块化编程工具,0,6,05月05日 11:24,0,阿马可波罗球,male,,,,
Python_Thu_May_05_000000_CST_2022_11.json,江西,1,王者荣耀D一个会C++和Java和Python的CP宝贝们快来啊,0,13,05月05日 11:24,10,没有吃飯呢,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,0,王者荣耀D一个会C++和Java和Python的CP宝贝们快来啊,0,62,05月05日 11:21,0,Lloyd_Dong,male,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,0,python老师每节课一个必须要强调的重点就是：不允许叫外卖,0,46,05月05日 11:19,5,Talllri,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,0,今年to do listmaster of python,0,338,05月05日 11:14,0,Unbelievable_2022,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,浙江,3,??救……谁懂啊……我与python永远不可能和解为什么网媒要学python啊不想当程序猿,0,27,05月05日 11:13,4,-徐嘉衍-,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,北京,0,学习python五分钟后，开始看已经看了八百遍的喜剧：“姨父您好，我是陈巍.....”,0,20,05月05日 11:12,0,小熊啤酒咕噜噜,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,湖北,3,python也不示弱 高数明天也来加入,0,18,05月05日 11:10,0,時差iiiki,female,,,,
Python_Thu_May_05_000000_CST_2022_11.json,unknown,3,Python求助??我的这段程序哪里有问题，为什么执行的时候说找不到命令????,0,211,05月05日 11:01,9,MercurialEye,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,北京,0,NumPy是Python中科学计算的基础包。它是一个Python库，提供多维数组对象，各种派生对象（如掩码数组和矩阵），以及用于数组快速操作的各种API，有包括数学、逻辑、形状操作、排序、选择、输入输出、离散傅立叶变换、基本线性代数，基本统计运算和随机模拟等等。,0,1.6万,05月05日 11:00,0,三度编程,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,安徽,1,被ddl逼疯，被贫穷逼疯，被看不见的未来逼疯，被pencil逼疯，被python逼疯，被pycharm逼疯，被无限次自我怀疑逼疯，被焦虑意识裹挟躺平身体逼疯，被疫情各种限制逼疯，哈哈，整挺好。,0,82,05月05日 12:59,9,嘟嘟糖豆儿,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,四川,0,课程共享mm66z1 请备注微博15.张新民《财务报表分析》完整版（完结）14成为HR专家的100门必修课13.职场人必学的Python技能课,0,36万,05月05日 12:55,0,瘦子壁纸,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,190,05月05日 12:53,0,GL_Wang,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,广东,0,但凡有个开小公司的老婆，就不会那么无助。//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,1936,05月05日 12:52,0,悠闲肥韬,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,说谢谢python,1,36,05月05日 12:51,0,z2833,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,四川,0,课程共享mm66z1 请备注微博86 【小象学院】分布式爬虫实战 第二期85 【小象学院】Python数据分析 升级版 第二期84 炼数成金：Python数据分析,0,36万,05月05日 12:49,0,瘦子壁纸,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,四川,0,课程共享mm66z1 请备注微博89 PS教程超级合辑88 python web麻瓜编程【完结】87 【小象学院】机器学习升级版V,0,36万,05月05日 12:49,0,瘦子壁纸,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,81,05月05日 12:48,0,鹿鹿卡卡拉卡拉,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,四川,0,课程共享mm66z1 请备注微博95. 北大张昕：人人都用得上的心理学课【完结】94. 小蚊子python数据分析实战【完结】93.【完结】数据分析思维案例实战,0,36万,05月05日 12:48,0,瘦子壁纸,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,755,05月05日 12:44,0,51dan,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,海南,45,//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,1,101,05月05日 12:43,7,是Yourly不是Shurly,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,四川,78,做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,8,11.8万,05月05日 12:42,12,别梦依稀笑逝川,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,光遇陪玩万能的陪陪们 有没有会Python的,0,60,05月05日 12:41,3,筠崽不吃糖,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,本来想凑活在win7 十年老本上装个低版本miniconda，没成功，重装了win10，装了最新版miniconda，虚拟环境里装了mindspore cpu 版本 配python3.75。装了juputer notebook后，经过一番折腾在虚拟环境里成功运行了from mindspore import Tensor。,0,1,05月05日 12:40,0,奈何鬓角白发生,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,辽宁,1,本来想凑活在win7 十年老本上装个低版本miniconda，没成功，重装了win10，装了最新版miniconda，虚拟环境里装了mindspore cpu 版本 配python3.75。装了juputer notebook后，经过一番折腾在虚拟环境里成功运行了from mindspore import Tensor。,0,1.7万,05月05日 12:40,0,沈阳城市建设学院,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,经济学经济学#spss数据分析#经管类实证数据分析，需要dd 可以用eviews stata spss r c python做基本的模型,0,1,05月05日 12:34,3,她似梦终会醒_奔腾,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,北京,2,昨晚睡前还在想用户的大作业（计划书还没写，临睡前看了python的课于是，在梦里它俩混在一起了，一会写东西一会爬数据去解析，从早上五点点忙到八点多，醒了十次八次的，累死我了没有休息好就是会难过“天总会晴我爱下雨，像得了怪病“,0,522,05月05日 12:34,2,四月开心呀,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,天津,0,昨晚睡前还在想用户的大作业（计划书还没写，临睡前看了python的课于是，在梦里它俩混在一起了，一会写东西一会爬数据去解析，从早上五点点忙到八点多，醒了十次八次的，累死我了没有休息好就是会难过“天总会晴我爱下雨，像得了怪病“,0,64,05月05日 12:32,0,金蓓科研-汐汐,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,黑龙江,0,生活不易，我要学Python了,0,2.2万,05月05日 12:30,0,笑死了你到底是谁啊,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,天津,0,生活不易，我要学Python了,0,64,05月05日 12:30,0,金蓓科研-汐汐,female,,,,
Python_Thu_May_05_000000_CST_2022_12.json,unknown,0,Python我有几个类似4/5这种Python不会做，如果谁会，私聊，有偿!,0,16,05月05日 12:21,2,灵蝶秋冬雨,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,北京,3,我们大数据老师是真的可怕。不是大哥，这一群人连python都没学过，你上来就直接让写大数据的运行代码，而且每周一次大作业刚有个人抄作业被发现，她直接：你导师是谁?你这是学术不端你知不知道?我靠。,0,984,05月05日 12:04,0,将明Online,male,,,,
Python_Thu_May_05_000000_CST_2022_12.json,北京,3,恭喜@啊啵呲嘚呃fo鸽 等5名用户获得【《Python语言及其应用（第2版）》】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：O网页链接,0,78.3万,05月05日 12:03,0,爱可可-爱生活,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,北京,2,「GitHub多星项目 ?」6.6K?? Vaexio/vaex: 「Out-of-Core hybrid Apache Arrow/NumPy DataFrame for Python ML visualize and explore big tabular data at O网页链接,3,60.8万,05月05日 12:00,1,Easy,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,河南,0,大部分时间都讲得挺好的，就是有些时候搞不懂python老师在讲啥，我看着很像一个弱智吗,0,1,05月05日 13:58,0,古埃及掌管睡觉的考拉,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,到底是怎么空耳成“她喜欢我才报的Python”的 KPasta,0,23,05月05日 13:57,0,4notofound4,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,到底是怎么空耳成“她喜欢我才报的Python”的 KPasta,0,11,05月05日 13:47,0,六星源课堂,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,浙江,1,能不能找个人教我Python,0,23,05月05日 13:45,6,月亮碎作漫夜群星w,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,知识变现个月成为细分领域专家刘老师大职场常年浸泡班郑多燕：魅力瘦身操超级成交者 自学Python入门训练营更多好课共享：kcc1422 注明微博,0,100,05月05日 13:44,1,意爻,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,浙江,0,python狗都不学好吧,0,884,05月05日 13:38,8,猫的名字不好听ww,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,广东,1,是我是sb吗 用c++编写 结果作业交的全是python,0,1168,05月05日 13:32,0,姜纹ww,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,谁来帮我考Python,0,611,05月05日 13:29,0,要一直快乐啊,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,浙江,1,离交论文还有五天导：你去现学个Python，挑战一下自己我：哈哈,0,268,05月05日 13:27,0,事件一有还,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,上海,3,我好累啊最近实习天天一个活两个活三个活做不完想搞个发表，又在改改改改加加加加论文搞Python每天上课还要学贝叶斯统计，下周又到我做pre了，还得做PPT研究生的学校账号和I20搞不好，因为时差问题和系统限时回复，发了很多邮件也没有解决完最近还得开始看租房我好困啊，我是下图凌乱小狗,0,28,05月05日 13:26,2,找个厂拧螺丝儿,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,越南,3,风起陇西24集，挺想看的。长安十二时辰48集，时长让人怯步。知否78集，许多人给我推荐，但是太长了，足够把python基础知识或越南简单句子学完。,0,6116,05月05日 13:21,18,唐实妙,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,课程共享mm66z1 请备注微博06.【职问】像MBB咨询顾问一样做商业分析（更新中）05.【职问】估值建模专题课（更新中）04.Python&Tableau：商业数据分析与可视化（更新中）,0,15,05月05日 13:20,0,顾凌波仙子,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,1,所以转码选择算法方向的主要原因之一是只用学Python？仔细一想，学习Java 或者C++这样的语言，稍微深入一些就免不了学习OOP、内存管理，也就是说不得不接着学操作系统、数据结构、算法这些专业课。相比之下把时间花在研究算法领域的数学知识上可能确实要更好入门一些。,0,88,05月05日 13:20,3,wandererlog,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,我开始自卷！翘课了学了三小时python！我还能学，学完吃饭，晚上上日语，上完看男人！,0,54,05月05日 13:18,0,你看看你的少少九,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,#python#家人们救命?? 2大连·金石滩国家旅游度假区,0,77,05月05日 13:09,3,最刚少女,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,上海,24,#python#家人们救命?? 2大连·金石滩国家旅游度假区,34,8.5万,05月05日 13:09,1,一起大数据,male,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,2,p1我真的太爱喝水了 尤其是学习的时候p2今天也是跟python死磕的一天,0,3,05月05日 13:05,0,小理蔬子,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,江西,1,p1我真的太爱喝水了 尤其是学习的时候p2今天也是跟python死磕的一天,0,163,05月05日 13:03,0,芹泽千枝埋,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,江苏,0,Python老师课讲的是真的好 我也是真的不听#十一-柒#,0,11,05月05日 13:01,0,十一-柒,female,,,,
Python_Thu_May_05_000000_CST_2022_13.json,unknown,0,Python还得捡起来~,0,196,05月05日 13:01,0,牧心于原,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,北京,0,NumPy包的核心是 ndarray 对象。它封装了python原生的同数据类型的 n 维数组，为了保证其性能优良，其中有许多操作都是代码在本地进行编译后执行的。,0,1.6万,05月05日 13:00,0,三度编程,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,安徽,1,对于spider来说 golang的colly 真的比python的scrapy快很多但是colly生态很差出个问题找i解决方案找死人...,0,4457,05月05日 14:58,5,easyamz,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,好烦好烦 大物不会 Python不会 不想学习,0,1,05月05日 14:57,2,今天太阳大嘛,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,我好无语，老师消息我看不懂，Python忘得一干二净，我是笨比,0,4,05月05日 14:55,0,今天也不会c语言,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,我好无语，老师消息我看不懂，Python忘得一干二净，我是笨比,0,4,05月05日 14:53,0,李德春Andy,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,河北,0,下课下课快点下课，求求了别点我名，python实验我真不会,2,195,05月05日 14:53,0,甜崽小猫咪-,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,有一个小疑惑就是上完人工智能的课可以在简历上写掌握Python 吗,0,25,05月05日 14:53,0,Watermolonsugar,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,1,Python0基础 如何学习python 求大佬指点,0,8,05月05日 14:52,1,努力早起的淫呀,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,北京,1,一整天的好心情毁于Python,0,66,05月05日 14:51,1,小啵的圈外女友o,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,浙江,1,我为什么要学python和java,0,1509,05月05日 14:44,0,-限定赤道-,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,//@z2833:说谢谢python,0,38,05月05日 14:40,0,天天的呐喊,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,上海,1,我单方面宣布python就是最??的！,0,112,05月05日 14:38,2,M哈哈哈哈哈哈哈哈哈,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,江苏,0,我要有Python课ptsd了 别提我了 我真的啥也不会,0,631,05月05日 14:36,0,芋圆生态瓶,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,浙江,0,每次手动写sh脚本的时候，还是感慨没有好好学python和perl,0,2208,05月05日 14:36,0,法斗臭臭子,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,湖北,0,Python8,0,135,05月05日 14:35,0,渡江夏,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,湖北,0,Python7,0,135,05月05日 14:34,0,渡江夏,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,4,正泰剛剛程式課用python測試人臉辨識一直把這張kth判定成跟這張jjk是同一個人,0,104,05月05日 14:28,1,lovely百里紫霜,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,3,以前听过一句话大致意思是 你所逃避的以后终将千倍万倍得加在你身上。果然，已经给自己安排上大学时候逃课过无数次的c++了顺便再来点python 这些都不像以前只要考试前背上个300行代码就行了，命运果然还是扼住了我的咽喉,0,153,05月05日 14:27,2,王慧呀呀呀,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,浙江,0,我是真的会谢Python运行给我电脑整死机几次了。。。重启连网络都连不上唉:-(,0,89,05月05日 14:23,0,Shine阿雪,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,北京,0,什么是价值都定义不清楚//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,6295,05月05日 14:22,0,SwapToken秦尘,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,广东,1,如何从C++ 给 python设置一个类似C++ auto参数的接口,0,908,05月05日 14:20,0,GearsLogy,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,卖铲子的也已经是超级红海//@别梦依稀笑逝川:做python培训啊用铲子挖了矿，现在挖不动了，就可以卖铲子了,0,38,05月05日 14:18,0,年号天顺的永乐大叔,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,1,#计算机二级python学习笔记# 我能去的考点不接收校外考生.结论就是我的五月考试不用准备了.,0,3,05月05日 14:17,0,春风会来2022,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,四川,1,计算机二级python五一小长假结束了，今天又要开始学习Python了,0,62,05月05日 14:17,0,橙子味的芋泥波波,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,unknown,0,心累，python打出来的包客户端怎这么大,0,84,05月05日 14:10,0,oTvTing,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,重庆,0,讨厌上课了下午是ps和python我难过死了,0,4,05月05日 14:07,0,_煎饺小狗就是偶_,female,,,,
Python_Thu_May_05_000000_CST_2022_14.json,福建,14,讲个冷笑话，Python 也是支持多重继承的。,8,23.6万,05月05日 14:05,9,2gua,male,,,,
Python_Thu_May_05_000000_CST_2022_14.json,辽宁,1,huq有人会下python的第三方库吗救救孩子,0,129,05月05日 14:02,0,暗恋艺术家_,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,python看不进 下辈子做大橘,0,11,05月05日 14:01,0,咚咚咚樊,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,法国,0,昨天做梦梦见塾里教Python课我和小学时期的好朋友去报名，还梦见我们公寓半夜来了国内的医护人员强制全员下楼核酸，还梦见我和twice去鸟不拉屎的地方远足，发现那里都有她们的广告。,0,404,05月05日 15:55,2,THESHALLOWS,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,福建,2,我冷暴力...python老师 就不理你就不理你就不理你就不理你,0,25,05月05日 15:53,0,小熱可可_,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,上海,3,Python?RPA??,0,195,05月05日 15:50,1,在遥远的天边你将化为七道彩虹,male,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,Python?RPA??,0,2,05月05日 15:49,1,为何于我,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,江苏,1,学python，先给我自己挖坟,0,9,05月05日 15:43,0,Kikoyoiu,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,人性爆破日天赋认知营辨别源动力清除自我设限持续绽放的三大基石量化交易零基础入门系列天掌握Python数据分析品牌医生·品牌手册（原版）更多好课共享：kcc1422 注明微博,0,43,05月05日 15:37,1,杨婕婕婕婕婕,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,江苏,0,Python去死吧,0,4,05月05日 15:36,0,luminoustiti,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,真烦啊，脑子抽了学计算机…机器学习留作业自己讲解代码，Python留作业自己录视频讲内置函数，人工智能留作业分组讲算法，算法分析留作业分组讲算法吐了,0,4,05月05日 15:31,0,Jayjayw-,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,上海,0,好想学python,0,30,05月05日 15:27,3,会不会有月亮,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,2,就是说，大学生学不会python会判多少年,0,31,05月05日 15:25,2,CloudM-,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,河北,0,这辈子都不想学python了，好难啊,1,195,05月05日 15:25,0,甜崽小猫咪-,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,很紧张 准备考Python了 很没底,0,57,05月05日 15:24,0,没有高鼻梁但有大脸的高中生,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,unknown,0,下午：（至六点）国际贸易学+大英竞赛（ps记得明天写python作业！）,0,2,05月05日 15:24,0,不治司汤达,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,北京,2,#领航计划# #Python# Streamlit交互报表设计(7)：上载数据分析出图 L王厚东-数据分析的微博视频,2,5.2万,05月05日 15:11,0,王厚东-数据分析,male,,,,
Python_Thu_May_05_000000_CST_2022_15.json,陕西,0,我的这b题目 怎么用python写啊 啊？我真的会哭死,0,20,05月05日 15:10,0,阿淳的情绪记录本,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,湖北,3,Python怎么这么难我真的看不懂,0,144,05月05日 15:01,4,Jz半眠日记,female,,,,
Python_Thu_May_05_000000_CST_2022_15.json,广东,5,我的Python日常error-百度-debugerror-百度-debugerror-百度-debugerror-error-error……,0,1284,05月05日 15:00,0,论文灌水大师,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,北京,0,我的Python日常error-百度-debugerror-百度-debugerror-百度-debugerror-error-error……,0,1.6万,05月05日 15:00,0,三度编程,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,江苏,2,狗屁python能不能从世界上消失,0,80,05月05日 16:59,0,小勋代言人,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,广西,0,Python太无聊，瞎摸鱼画的小红书刷到的美女姐姐，原图p2,0,47,05月05日 16:59,0,千鸟纹与棋盘格,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,中国台湾,12,今天學的！很好玩！（我是指殺小朋友不是指python,0,9540,05月05日 16:57,4,NyanShark,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,北京,2,虽然不会python 但今天超常发挥了 哈哈哈哈哈哈哈哈哈,0,157,05月05日 16:57,1,我的耳塞去哪啦,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,福建,1,虽然不会python 但今天超常发挥了 哈哈哈哈哈哈哈哈哈,0,39,05月05日 16:51,6,___戈弋,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,洗完煮饭，修基础的门锁马桶小家电我觉得很对，but种菜养禽？我觉得不如学唱歌跳舞画画，或是python和逻辑思维、统计学。,0,723,05月05日 16:48,0,派缇就是个小可爱大美女,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,浙江,1,我的快乐源泉 你妈 谁会python啊 我真的不会,0,13,05月05日 16:48,0,是寺华啊,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,江西,0,Python课 老师连线写了作业的问问题 老师真的好好 你问个问题给你好细心的讲一直讲一直讲 虽然我这个课真的没听过一窍不通 但我还是觉得他好好啊,0,19,05月05日 16:46,3,接吻會传染,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,北京,0,哎，python确实可以爬微博热搜，亲试了一下，绝绝子，niceeeee~,0,105,05月05日 16:44,0,我爱吃草莓呐,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,//@爱可可-爱生活:PyFlow：Python可视化模块化编程工具,0,46,05月05日 16:43,0,来自猩猩的少年,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,江苏,2,我为什么要学Python啊我还是想不明白我看着六题有答案也看不明白的Python作业陷入了沉思,0,604,05月05日 16:35,0,戒奶茶中w,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,python去死,0,1,05月05日 16:35,0,是半夏之荷啊,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,发布了头条文章：《python访问百度关键词和链接》 Opython访问百度关键词和链接,0,11,05月05日 16:33,0,小淘mi,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,挺吓人的其实也…不过我觉得也没有发现早都交好Python作业交错了的时候吓人,0,38,05月05日 16:33,0,罐头鱼的制作方法,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,河北,0,翻译 你连同Python一块儿吃了我得了,0,134,05月05日 16:32,0,unravelstubborn,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,跪求python大佬帮帮忙,0,17,05月05日 16:26,2,乔治寄来的明信片,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,青海,2,没课的下午奶茶+Python 2西宁,0,31,05月05日 16:23,2,那就菲菲菲叭,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,浙江,1,我焯捏妈啊我焯捏妈 python怎么这么难啊靠靠靠,0,34,05月05日 16:23,0,请你不要A装O,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,天津,0,到底氵能理解Python。。,0,2,05月05日 16:23,0,桃桃山楂卷,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,四川,0,实验课让我感觉回到了上学期Python,0,141,05月05日 16:17,0,Fortwinklehoshi,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,河南,0,下周一考Python了 现在重头开始学来得及么,0,55,05月05日 16:16,1,是但求其落花流水·,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,广东,7,#提问帖# #求助求推荐#有宝宝求学python的b站视频或者教学视频,0,5万,05月05日 16:16,12,科普时间,male,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,救命啊跟不上高数课了 然后我这节课也逃了 从一点玩四点过 我想去关电脑发现她还在讲Python和微观一节课没听过我能不能死,0,6,05月05日 16:15,0,蒙奇奇最酷,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,今天也是为内存不够升级不了而不爽的一天python什么时候结束啊淦 上完美美卸载就可以升级了ww晚上12点的ddl 我还没开始…嘎…真的不会…,0,195,05月05日 16:13,1,温水煮芋头_,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,上海,3,python第十天打卡看了105个小视频了害有好多,0,3488,05月05日 16:11,6,米酒酒MIDORI,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,北京,0,python第十天打卡看了105个小视频了害有好多,0,2112,05月05日 16:11,0,首都经济贸易大学出版社,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,课程共享uu66uc请备注微博820_玩转 Python 数据分析753_Spring 响应式编程实战729_应用性能分析实战710_趣学设计模式,0,7,05月05日 16:08,0,达达兔2013,female,,,,
Python_Thu_May_05_000000_CST_2022_16.json,unknown,0,【IT2区4月上新】026.黑马-瑞吉外卖V12【完结】025.coderwhy前端体系课024.松勤-Python测试开发项目实战课程 3期【完结无秘】课程共享uu66uc请备注微博,0,7,05月05日 16:04,0,达达兔2013,female,,,,
Python_Thu_May_05_000000_CST_2022_17.json,北京,1,现在急需一个Python侠,0,73,05月05日 16:01,7,#NAME?,female,,,,
